,"[1,1]","[2,2]","[3,3]","[4,4]","[5,5]","[6,6]","[7,7]","[8,8]","[9,9]","[10,10]","[11,11]","[12,12]"
"[400.0, 425.0]","[21.77824, 21.85886]","[13.30032, 13.37406]","[13.24016, 13.30704]","[21.65031, 21.71031]","[31.94768, 32.0008]","[36.97201, 37.09027]","[35.3854, 35.53562]","[31.97039, 32.05704]","[31.94162, 32.01903]","[35.35261, 35.45697]","[37.01251, 37.0655]","[32.03534, 32.12284]"
"[425.0, 450.0]","[31.94008, 31.98606]","[21.644, 21.69405]","[13.24643, 13.30056]","[13.32302, 13.38122]","[21.81476, 21.87703]","[32.08174, 32.14808]","[36.97825, 37.18483]","[35.45292, 35.45292]","[32.00197, 32.05689]","[31.99598, 32.11294]","[35.47635, 35.49035]","[36.99919, 37.06751]"
"[450.0, 475.0]","[34.01229, 34.01229]","[33.96505, 33.97426]","[33.94331, 33.96172]","[33.96267, 33.99029]","[34.00516, 34.04199]","[34.00121, 34.116]","[34.02492, 34.0974]","[33.98604, 34.09821]","[33.99737, 34.06096]","[33.99269, 34.08085]","[34.01109, 34.0916]","[34.02312, 34.06972]"
"[475.0, 500.0]","[25.77368, 25.88309]","[14.90511, 15.00996]","[10.00388, 10.10418]","[14.90952, 15.00527]","[25.78282, 25.87401]","[34.65988, 34.74652]","[36.59585, 36.76042]","[33.70239, 33.7964]","[31.7094, 31.79607]","[33.69579, 33.8018]","[36.6465, 36.70825]","[34.64576, 34.75973]"
"[500.0, 550.0]","[34.09258, 34.11135]","[34.09924, 34.11937]","[34.1059, 34.1274]","[34.11255, 34.13542]","[34.11921, 34.14344]","[34.04559, 34.14453]","[34.01237, 34.15736]","[34.02942, 34.14754]","[34.03168, 34.14604]","[34.03571, 34.15429]","[34.04695, 34.12329]","[34.05611, 34.13048]"
"[550.0, 600.0]","[34.08629, 34.08629]","[34.01166, 34.01854]","[33.98522, 33.99898]","[34.02641, 34.04704]","[34.09992, 34.12743]","[34.13158, 34.19981]","[34.11405, 34.21705]","[34.06919, 34.20407]","[34.07078, 34.17587]","[34.0969, 34.18808]","[34.14729, 34.18399]","[34.09781, 34.20205]"
"[600.0, 650.0]","[34.14875, 34.20966]","[34.16064, 34.21307]","[34.17253, 34.21649]","[34.18442, 34.21991]","[34.19631, 34.22332]","[34.13024, 34.22209]","[34.08292, 34.23997]","[34.11464, 34.22691]","[34.11483, 34.22348]","[34.12283, 34.2333]","[34.13769, 34.1985]","[34.13665, 34.20649]"
"[650.0, 700.0]","[34.17925, 34.17925]","[34.12413, 34.13001]","[34.10093, 34.11268]","[34.1271, 34.14473]","[34.17996, 34.20346]","[34.20155, 34.26304]","[34.18985, 34.27968]","[34.16092, 34.2658]","[34.16151, 34.23997]","[34.1796, 34.24506]","[34.21844, 34.24182]","[34.18903, 34.25582]"
"[700.0, 750.0]","[34.13327, 34.19405]","[34.00921, 34.06515]","[33.95997, 34.01106]","[34.02729, 34.07353]","[34.15668, 34.19807]","[34.23341, 34.30133]","[34.19795, 34.33879]","[34.17909, 34.25535]","[34.15111, 34.23417]","[34.18176, 34.27648]","[34.25942, 34.30015]","[34.24052, 34.29156]"
"[750.0, 800.0]","[34.27604, 34.27604]","[34.29099, 34.29315]","[34.30139, 34.3057]","[34.29949, 34.30596]","[34.28723, 34.29585]","[34.25069, 34.30799]","[34.24485, 34.30328]","[34.23745, 34.31336]","[34.2464, 34.30692]","[34.2491, 34.29655]","[34.25299, 34.28029]","[34.24829, 34.28392]"
"[800.0, 850.0]","[34.17743, 34.21742]","[34.02369, 34.0592]","[33.95934, 33.99036]","[34.03907, 34.06562]","[34.19918, 34.22124]","[34.28942, 34.36329]","[34.25748, 34.40812]","[34.23163, 34.30989]","[34.20105, 34.27228]","[34.23275, 34.32027]","[34.31762, 34.3557]","[34.3009, 34.3415]"
"[850.0, 900.0]","[34.32373, 34.32373]","[34.34284, 34.34594]","[34.35532, 34.36152]","[34.35132, 34.36062]","[34.3339, 34.3463]","[34.29223, 34.35487]","[34.29222, 34.34146]","[34.28945, 34.34929]","[34.29393, 34.35002]","[34.29392, 34.34181]","[34.28132, 34.33977]","[34.29044, 34.33048]"
"[900.0, 950.0]","[34.235, 34.24302]","[34.09728, 34.10874]","[34.044, 34.0589]","[34.11796, 34.13631]","[34.25725, 34.27904]","[34.32833, 34.40378]","[34.30186, 34.42938]","[34.26612, 34.35114]","[34.24501, 34.31695]","[34.27721, 34.36094]","[34.35581, 34.38631]","[34.33355, 34.37119]"
"[950.0, 1000.0]","[34.32747, 34.41693]","[34.38803, 34.45775]","[34.42772, 34.4777]","[34.42438, 34.45462]","[34.39037, 34.40087]","[34.32703, 34.38469]","[34.32527, 34.36483]","[34.32894, 34.38557]","[34.33595, 34.39641]","[34.33446, 34.37607]","[34.30437, 34.36813]","[34.32378, 34.35074]"
"[1000.0, 1050.0]","[34.28304, 34.29807]","[34.17723, 34.19204]","[34.1387, 34.15328]","[34.20017, 34.21453]","[34.312, 34.32612]","[34.35715, 34.43401]","[34.34302, 34.44504]","[34.31032, 34.38575]","[34.29722, 34.35384]","[34.31604, 34.39381]","[34.3799, 34.41036]","[34.3627, 34.39683]"
"[1050.0, 1100.0]","[34.368, 34.45582]","[34.44911, 34.51859]","[34.50084, 34.55198]","[34.49113, 34.52393]","[34.43759, 34.45205]","[34.35367, 34.42301]","[34.35457, 34.39324]","[34.36568, 34.41995]","[34.38003, 34.43347]","[34.36901, 34.41357]","[34.32783, 34.39849]","[34.35291, 34.37336]"
"[1100.0, 1150.0]","[34.31955, 34.33684]","[34.22382, 34.24097]","[34.18979, 34.20681]","[34.24652, 34.2634]","[34.34815, 34.36489]","[34.38765, 34.4627]","[34.37655, 34.46867]","[34.34886, 34.4115]","[34.33243, 34.3873]","[34.3504, 34.42362]","[34.40651, 34.44084]","[34.39128, 34.42759]"
"[1150.0, 1200.0]","[34.39166, 34.47737]","[34.45799, 34.52697]","[34.50111, 34.55336]","[34.49504, 34.53056]","[34.45365, 34.47244]","[34.38418, 34.45176]","[34.38988, 34.42273]","[34.39474, 34.44761]","[34.40902, 34.45485]","[34.40304, 34.43505]","[34.3594, 34.43252]","[34.37596, 34.41509]"
"[1200.0, 1250.0]","[34.34535, 34.36388]","[34.25138, 34.27175]","[34.21902, 34.24122]","[34.27524, 34.29929]","[34.37416, 34.40005]","[34.41491, 34.4926]","[34.40923, 34.49237]","[34.3788, 34.44041]","[34.35988, 34.42081]","[34.38196, 34.45152]","[34.43466, 34.46763]","[34.41751, 34.45288]"
"[1250.0, 1300.0]","[34.31357, 34.38903]","[34.17704, 34.23978]","[34.12244, 34.17246]","[34.20071, 34.23802]","[34.35409, 34.37867]","[34.44393, 34.50806]","[34.42484, 34.54359]","[34.40335, 34.45135]","[34.36265, 34.42484]","[34.40424, 34.4498]","[34.46061, 34.49891]","[34.44571, 34.48372]"
"[1300.0, 1350.0]","[34.38454, 34.39599]","[34.30553, 34.31891]","[34.27953, 34.29485]","[34.32803, 34.34529]","[34.41117, 34.43036]","[34.43396, 34.51725]","[34.42889, 34.51451]","[34.40557, 34.46782]","[34.3941, 34.44861]","[34.41111, 34.47802]","[34.45707, 34.48993]","[34.44347, 34.4746]"
"[1350.0, 1400.0]","[34.34915, 34.41426]","[34.22121, 34.27423]","[34.17016, 34.21107]","[34.24426, 34.27306]","[34.3891, 34.4058]","[34.46932, 34.53197]","[34.45381, 34.56151]","[34.42907, 34.47648]","[34.39001, 34.44966]","[34.4265, 34.47474]","[34.48047, 34.52094]","[34.4702, 34.50489]"
"[1400.0, 1450.0]","[34.42466, 34.4284]","[34.3795, 34.3823]","[34.3729, 34.37477]","[34.41166, 34.41259]","[34.46507, 34.46507]","[34.45615, 34.53018]","[34.447, 34.52095]","[34.43005, 34.49075]","[34.42831, 34.47987]","[34.4392, 34.50405]","[34.47102, 34.50473]","[34.46194, 34.48439]"
"[1450.0, 1500.0]","[34.37549, 34.43804]","[34.2462, 34.30067]","[34.19113, 34.23751]","[34.25976, 34.29806]","[34.40015, 34.43036]","[34.48614, 34.55093]","[34.45874, 34.59611]","[34.44795, 34.5004]","[34.41707, 34.46563]","[34.44978, 34.49302]","[34.50422, 34.53904]","[34.49703, 34.52354]"
"[1500.0, 1550.0]","[34.44256, 34.44966]","[34.37923, 34.39028]","[34.35609, 34.37111]","[34.3908, 34.40977]","[34.45386, 34.47679]","[34.47277, 34.54649]","[34.47626, 34.54248]","[34.45511, 34.51344]","[34.44923, 34.49619]","[34.46002, 34.51949]","[34.49534, 34.52701]","[34.48928, 34.50988]"
"[1550.0, 1600.0]","[34.40571, 34.45697]","[34.28944, 34.33449]","[34.24113, 34.27998]","[34.3045, 34.33714]","[34.43163, 34.45806]","[34.50518, 34.57021]","[34.47219, 34.61695]","[34.4714, 34.51937]","[34.4445, 34.48555]","[34.47172, 34.51137]","[34.52897, 34.54319]","[34.51048, 34.53951]"
"[1600.0, 1650.0]","[34.52619, 34.52655]","[34.57312, 34.57605]","[34.6008, 34.60629]","[34.58738, 34.59543]","[34.54422, 34.55483]","[34.47822, 34.5444]","[34.4771, 34.52505]","[34.4871, 34.53982]","[34.50022, 34.54573]","[34.49481, 34.53117]","[34.47954, 34.50899]","[34.48433, 34.50369]"
"[1650.0, 1700.0]","[34.42975, 34.47706]","[34.32238, 34.36164]","[34.27892, 34.31012]","[34.33991, 34.36305]","[34.46022, 34.47531]","[34.52229, 34.58676]","[34.49098, 34.63036]","[34.49185, 34.53698]","[34.46476, 34.50698]","[34.49135, 34.52966]","[34.54319, 34.56053]","[34.52918, 34.55311]"
"[1700.0, 1750.0]","[34.52051, 34.52076]","[34.52581, 34.53025]","[34.53558, 34.5442]","[34.54156, 34.55438]","[34.53808, 34.55508]","[34.50946, 34.56581]","[34.50871, 34.5485]","[34.50384, 34.54703]","[34.50866, 34.54618]","[34.51112, 34.54681]","[34.51197, 34.5403]","[34.51124, 34.53123]"
"[1750.0, 1800.0]","[34.45691, 34.5111]","[34.36956, 34.41134]","[34.33416, 34.36352]","[34.38665, 34.4036]","[34.49069, 34.49523]","[34.534, 34.60078]","[34.50603, 34.64128]","[34.50895, 34.55911]","[34.48389, 34.53185]","[34.50242, 34.55158]","[34.55142, 34.57327]","[34.54326, 34.56812]"
"[1800.0, 1850.0]","[34.54075, 34.54142]","[34.55933, 34.56314]","[34.57809, 34.58504]","[34.58164, 34.59173]","[34.56623, 34.57947]","[34.52909, 34.57363]","[34.51976, 34.55608]","[34.52083, 34.55615]","[34.5257, 34.56497]","[34.52885, 34.5645]","[34.52722, 34.55235]","[34.52507, 34.54313]"
"[1850.0, 1900.0]","[34.47814, 34.52313]","[34.39344, 34.42932]","[34.35905, 34.38583]","[34.40876, 34.42645]","[34.50725, 34.51583]","[34.55191, 34.61305]","[34.51143, 34.66469]","[34.52203, 34.578]","[34.49953, 34.55074]","[34.51749, 34.56941]","[34.56903, 34.58459]","[34.55849, 34.58089]"
"[1900.0, 1950.0]","[34.56039, 34.56097]","[34.58769, 34.59167]","[34.6096, 34.617]","[34.60759, 34.6184]","[34.58213, 34.59635]","[34.53484, 34.58717]","[34.53101, 34.56515]","[34.53633, 34.57073]","[34.54367, 34.58291]","[34.54601, 34.57904]","[34.53923, 34.56443]","[34.53933, 34.55404]"
"[1950.0, 2000.0]","[34.49216, 34.54051]","[34.41211, 34.45153]","[34.37954, 34.41002]","[34.4268, 34.44834]","[34.52065, 34.53326]","[34.56476, 34.6248]","[34.53568, 34.66517]","[34.53536, 34.59298]","[34.51351, 34.56634]","[34.53009, 34.58314]","[34.58235, 34.59366]","[34.57665, 34.5863]"
"[2000.0, 2100.0]","[34.5474, 34.59721]","[34.55724, 34.59884]","[34.56708, 34.60047]","[34.57692, 34.6021]","[34.58677, 34.60373]","[34.5328, 34.61299]","[34.52469, 34.614]","[34.54418, 34.59995]","[34.55048, 34.59131]","[34.54671, 34.5948]","[34.55214, 34.58043]","[34.55562, 34.57785]"
