,"[1,1]","[2,2]","[3,3]","[4,4]","[5,5]","[6,6]","[7,7]","[8,8]","[9,9]","[10,10]","[11,11]","[12,12]"
"[1650.0, 1700.0]","[nan, nan]","[nan, nan]","[nan, nan]","[34.6539, 34.72004]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1700.0, 1750.0]","[nan, nan]","[nan, nan]","[34.69584, 34.69584]","[34.69741, 34.71415]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1750.0, 1800.0]","[nan, nan]","[nan, nan]","[nan, nan]","[34.67887, 34.75412]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1800.0, 1850.0]","[nan, nan]","[nan, nan]","[34.72374, 34.72374]","[34.72702, 34.72702]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1850.0, 1900.0]","[nan, nan]","[nan, nan]","[nan, nan]","[34.70922, 34.76945]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1900.0, 1950.0]","[nan, nan]","[nan, nan]","[34.75365, 34.75365]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1950.0, 2000.0]","[nan, nan]","[nan, nan]","[nan, nan]","[34.72247, 34.79658]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[2000.0, 2100.0]","[nan, nan]","[nan, nan]","[34.77243, 34.77243]","[34.738, 34.80479]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[2100.0, 2200.0]","[nan, nan]","[nan, nan]","[34.78439, 34.78439]","[34.73852, 34.82214]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[2200.0, 2300.0]","[nan, nan]","[nan, nan]","[34.78928, 34.78928]","[34.74042, 34.82695]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[2300.0, 2400.0]","[nan, nan]","[nan, nan]","[34.79101, 34.79101]","[34.75958, 34.81425]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[2400.0, 2500.0]","[nan, nan]","[nan, nan]","[34.77882, 34.77882]","[34.77478, 34.81293]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[2500.0, 2600.0]","[nan, nan]","[nan, nan]","[34.76926, 34.77543]","[34.77785, 34.80816]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
