,"[1,1]","[2,2]","[3,3]","[4,4]","[5,5]","[6,6]","[7,7]","[8,8]","[9,9]","[10,10]","[11,11]","[12,12]"
"[475.0, 500.0]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[4.72832, 5.561]"
"[500.0, 550.0]","[5.20369, 5.20369]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[550.0, 600.0]","[5.13509, 5.13509]","[5.08736, 5.14713]","[5.03963, 5.15917]","[4.9919, 5.17121]","[4.94417, 5.18324]","[4.89643, 5.19528]","[4.8487, 5.20732]","[4.80097, 5.21935]","[4.75324, 5.23139]","[4.70551, 5.24343]","[4.65777, 5.25546]","[4.61004, 5.2675]"
"[600.0, 650.0]","[4.7394, 4.7394]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[650.0, 700.0]","[4.916, 4.916]","[4.88628, 4.92066]","[4.85656, 4.92532]","[4.82685, 4.92999]","[4.79713, 4.93465]","[4.76742, 4.93932]","[4.7377, 4.94398]","[4.70798, 4.94865]","[4.67827, 4.95331]","[4.64855, 4.95798]","[4.61884, 4.96264]","[4.58912, 4.9673]"
"[700.0, 750.0]","[4.6256, 4.6256]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[750.0, 800.0]","[4.6227, 4.6227]","[4.59663, 4.63071]","[4.57056, 4.63872]","[4.5445, 4.64673]","[4.51843, 4.65475]","[4.49237, 4.66276]","[4.4663, 4.67077]","[4.44023, 4.67879]","[4.41417, 4.6868]","[4.3881, 4.69481]","[4.36204, 4.70283]","[4.33597, 4.71084]"
"[800.0, 850.0]","[4.32329, 4.32329]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[850.0, 900.0]","[4.2353, 4.2353]","[4.20978, 4.24625]","[4.18427, 4.25721]","[4.15876, 4.26817]","[4.13324, 4.27913]","[4.10773, 4.29009]","[4.08222, 4.30105]","[4.05671, 4.31201]","[4.03119, 4.32296]","[4.00568, 4.33392]","[3.98017, 4.34488]","[3.95466, 4.35584]"
"[900.0, 950.0]","[3.9338, 3.9338]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[950.0, 1000.0]","[3.9124, 3.9124]","[3.88025, 3.91848]","[3.84811, 3.92456]","[3.81596, 3.93064]","[3.78382, 3.93672]","[3.75168, 3.9428]","[3.71953, 3.94888]","[3.68739, 3.95496]","[3.65524, 3.96104]","[3.6231, 3.96712]","[3.59096, 3.9732]","[3.55881, 3.97928]"
"[1000.0, 1050.0]","[3.6349, 3.6349]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1050.0, 1100.0]","[3.5599, 3.5599]","[3.52982, 3.56412]","[3.49974, 3.56834]","[3.46967, 3.57256]","[3.43959, 3.57678]","[3.40951, 3.58101]","[3.37944, 3.58523]","[3.34936, 3.58945]","[3.31928, 3.59367]","[3.28921, 3.59789]","[3.25913, 3.60212]","[3.22905, 3.60634]"
"[1100.0, 1150.0]","[3.2969, 3.2969]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1150.0, 1200.0]","[3.2353, 3.2353]","[3.21513, 3.24292]","[3.19496, 3.25055]","[3.17479, 3.25818]","[3.15462, 3.26581]","[3.13445, 3.27343]","[3.11428, 3.28106]","[3.09411, 3.28869]","[3.07394, 3.29632]","[3.05377, 3.30395]","[3.0336, 3.31157]","[3.01343, 3.3192]"
"[1200.0, 1250.0]","[3.0814, 3.0814]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1250.0, 1300.0]","[3.0584, 3.0584]","[3.03878, 3.06182]","[3.01917, 3.06525]","[2.99955, 3.06868]","[2.97994, 3.07211]","[2.96033, 3.07554]","[2.94071, 3.07897]","[2.9211, 3.0824]","[2.90148, 3.08583]","[2.88187, 3.08926]","[2.86226, 3.09269]","[2.84264, 3.09612]"
"[1300.0, 1350.0]","[2.9038, 2.9038]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1350.0, 1400.0]","[2.9012, 2.9012]","[2.88675, 2.90134]","[2.87231, 2.90149]","[2.85787, 2.90163]","[2.84343, 2.90178]","[2.82899, 2.90193]","[2.81455, 2.90207]","[2.80011, 2.90222]","[2.78567, 2.90237]","[2.77123, 2.90251]","[2.75679, 2.90266]","[2.74235, 2.90281]"
"[1400.0, 1450.0]","[2.7918, 2.7918]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1450.0, 1500.0]","[2.7674, 2.7674]","[2.75312, 2.76901]","[2.73884, 2.77063]","[2.72457, 2.77224]","[2.71029, 2.77386]","[2.69602, 2.77548]","[2.68174, 2.77709]","[2.66747, 2.77871]","[2.65319, 2.78032]","[2.63892, 2.78194]","[2.62464, 2.78356]","[2.61037, 2.78517]"
"[1500.0, 1550.0]","[2.6695, 2.6695]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1550.0, 1600.0]","[2.658, 2.658]","[2.64852, 2.65781]","[2.63905, 2.65762]","[2.62957, 2.65744]","[2.6201, 2.65725]","[2.61062, 2.65707]","[2.60115, 2.65688]","[2.59167, 2.6567]","[2.5822, 2.65651]","[2.57272, 2.65633]","[2.56325, 2.65614]","[2.55377, 2.65596]"
"[1600.0, 1650.0]","[2.56639, 2.56639]","[2.56766, 2.56766]","[2.56892, 2.56892]","[2.57019, 2.57019]","[2.57145, 2.57145]","[2.57271, 2.57271]","[2.57398, 2.57398]","[2.57524, 2.57524]","[2.5765, 2.5765]","[2.57777, 2.57777]","[2.57903, 2.57903]","[2.5803, 2.5803]"
"[1650.0, 1700.0]","[2.56299, 2.56299]","[2.55361, 2.56323]","[2.54422, 2.56347]","[2.53483, 2.5637]","[2.52544, 2.56394]","[2.51605, 2.56417]","[2.50667, 2.56441]","[2.49728, 2.56464]","[2.48789, 2.56488]","[2.4785, 2.56511]","[2.46911, 2.56535]","[2.45973, 2.56558]"
"[1700.0, 1750.0]","[2.4749, 2.4749]","[2.47606, 2.47636]","[2.47722, 2.47782]","[2.47839, 2.47929]","[2.47955, 2.48075]","[2.48071, 2.48221]","[2.48188, 2.48368]","[2.48304, 2.48514]","[2.4842, 2.4866]","[2.48537, 2.48807]","[2.48653, 2.48953]","[2.4877, 2.49099]"
"[1750.0, 1800.0]","[2.4968, 2.4968]","[2.48624, 2.49534]","[2.47568, 2.49388]","[2.46513, 2.49243]","[2.45457, 2.49097]","[2.44401, 2.48951]","[2.43346, 2.48806]","[2.4229, 2.4866]","[2.41234, 2.48514]","[2.40179, 2.48369]","[2.39123, 2.48223]","[2.38068, 2.48077]"
"[1800.0, 1850.0]","[2.3701, 2.3701]","[2.37283, 2.37456]","[2.37556, 2.37903]","[2.37829, 2.3835]","[2.38102, 2.38797]","[2.38375, 2.39244]","[2.38648, 2.39691]","[2.38921, 2.40138]","[2.39194, 2.40585]","[2.39467, 2.41032]","[2.3974, 2.41479]","[2.40013, 2.41926]"
"[1850.0, 1900.0]","[2.4264, 2.4264]","[2.41593, 2.42438]","[2.40546, 2.42236]","[2.395, 2.42034]","[2.38453, 2.41833]","[2.37406, 2.41631]","[2.3636, 2.41429]","[2.35313, 2.41228]","[2.34266, 2.41026]","[2.3322, 2.40824]","[2.32173, 2.40623]","[2.31127, 2.40421]"
"[1900.0, 1950.0]","[2.30229, 2.30229]","[2.2998, 2.30847]","[2.2973, 2.31465]","[2.29481, 2.32083]","[2.29231, 2.327]","[2.28982, 2.33318]","[2.28732, 2.33936]","[2.28483, 2.34554]","[2.28233, 2.35171]","[2.27983, 2.35789]","[2.27734, 2.36407]","[2.27484, 2.37025]"
"[1950.0, 2000.0]","[2.3082, 2.3082]","[2.3005, 2.31188]","[2.29281, 2.31557]","[2.28512, 2.31926]","[2.27743, 2.32295]","[2.26974, 2.32664]","[2.26205, 2.33033]","[2.25436, 2.33402]","[2.24667, 2.33771]","[2.23898, 2.3414]","[2.23129, 2.34509]","[2.2236, 2.34877]"
"[2000.0, 2100.0]","[2.22059, 2.2359]","[2.21656, 2.24105]","[2.21252, 2.24621]","[2.20849, 2.25136]","[2.20445, 2.25652]","[2.20041, 2.26167]","[2.19638, 2.26683]","[2.19234, 2.27198]","[2.18831, 2.27714]","[2.18427, 2.28229]","[2.18023, 2.28745]","[2.1762, 2.29261]"
"[2100.0, 2200.0]","[2.07075, 2.19709]","[2.06905, 2.20276]","[2.06735, 2.20843]","[2.06565, 2.21411]","[2.06395, 2.21978]","[2.06225, 2.22546]","[2.06055, 2.23113]","[2.05885, 2.2368]","[2.05715, 2.24248]","[2.05545, 2.24815]","[2.05375, 2.25382]","[2.05205, 2.2595]"
"[2200.0, 2300.0]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[2.08219, 2.1296]"
