,"[1,1]","[2,2]","[3,3]","[4,4]","[5,5]","[6,6]","[7,7]","[8,8]","[9,9]","[10,10]","[11,11]","[12,12]"
"[400.0, 425.0]","[nan, nan]","[nan, nan]","[nan, nan]","[3.20597, 3.25428]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[425.0, 450.0]","[nan, nan]","[nan, nan]","[nan, nan]","[3.17988, 3.29006]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[450.0, 475.0]","[nan, nan]","[nan, nan]","[3.21129, 3.21129]","[3.14095, 3.24116]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[475.0, 500.0]","[0, 6]","[0, 6]","[0, 6]","[0, 6]","[0, 6]","[0, 6]","[0, 6]","[0, 6]","[0, 6]","[0, 6]","[0, 6]","[0, 6]"
"[500.0, 550.0]","[nan, nan]","[nan, nan]","[nan, nan]","[3.16336, 3.23534]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[550.0, 600.0]","[nan, nan]","[nan, nan]","[3.17655, 3.17655]","[3.12441, 3.22159]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[600.0, 650.0]","[nan, nan]","[nan, nan]","[nan, nan]","[3.13383, 3.2091]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[650.0, 700.0]","[nan, nan]","[nan, nan]","[3.15909, 3.15909]","[3.12805, 3.19439]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[700.0, 750.0]","[nan, nan]","[nan, nan]","[nan, nan]","[3.12948, 3.18289]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[750.0, 800.0]","[nan, nan]","[nan, nan]","[3.15134, 3.15134]","[3.13401, 3.16579]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[800.0, 850.0]","[nan, nan]","[nan, nan]","[nan, nan]","[3.14021, 3.16369]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[850.0, 900.0]","[nan, nan]","[nan, nan]","[3.15067, 3.15067]","[3.14439, 3.15803]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[900.0, 950.0]","[nan, nan]","[nan, nan]","[nan, nan]","[3.13401, 3.16517]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[950.0, 1000.0]","[nan, nan]","[nan, nan]","[3.15496, 3.15496]","[3.12812, 3.17337]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1000.0, 1050.0]","[nan, nan]","[nan, nan]","[nan, nan]","[3.14839, 3.15529]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1050.0, 1100.0]","[nan, nan]","[nan, nan]","[nan, nan]","[3.14595, 3.16661]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1100.0, 1150.0]","[nan, nan]","[nan, nan]","[3.15418, 3.15418]","[3.15335, 3.15731]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1150.0, 1200.0]","[nan, nan]","[nan, nan]","[nan, nan]","[3.15164, 3.16478]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1200.0, 1250.0]","[nan, nan]","[nan, nan]","[3.15745, 3.15745]","[3.15729, 3.16152]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1250.0, 1300.0]","[nan, nan]","[nan, nan]","[nan, nan]","[3.15794, 3.16721]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1300.0, 1350.0]","[nan, nan]","[nan, nan]","[3.1632, 3.1632]","[3.16293, 3.16813]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1350.0, 1400.0]","[nan, nan]","[nan, nan]","[nan, nan]","[3.16184, 3.1768]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1400.0, 1450.0]","[nan, nan]","[nan, nan]","[3.16903, 3.16903]","[3.1697, 3.17474]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1450.0, 1500.0]","[nan, nan]","[nan, nan]","[nan, nan]","[3.16569, 3.18756]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1500.0, 1550.0]","[nan, nan]","[nan, nan]","[3.17101, 3.17101]","[3.17058, 3.18851]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1550.0, 1600.0]","[nan, nan]","[nan, nan]","[nan, nan]","[3.16674, 3.19923]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1600.0, 1650.0]","[nan, nan]","[nan, nan]","[3.172, 3.172]","[3.17975, 3.19156]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1650.0, 1700.0]","[nan, nan]","[nan, nan]","[nan, nan]","[3.17095, 3.20991]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1700.0, 1750.0]","[nan, nan]","[nan, nan]","[3.18699, 3.18699]","[3.18878, 3.19339]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1750.0, 1800.0]","[nan, nan]","[nan, nan]","[nan, nan]","[3.17666, 3.21701]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1800.0, 1850.0]","[nan, nan]","[nan, nan]","[3.19167, 3.19167]","[3.19622, 3.19622]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1850.0, 1900.0]","[nan, nan]","[nan, nan]","[nan, nan]","[3.18082, 3.21943]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1900.0, 1950.0]","[nan, nan]","[nan, nan]","[3.19879, 3.19879]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1950.0, 2000.0]","[nan, nan]","[nan, nan]","[nan, nan]","[3.18346, 3.22419]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[2000.0, 2100.0]","[nan, nan]","[nan, nan]","[3.20328, 3.20328]","[3.17956, 3.22803]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[2100.0, 2200.0]","[nan, nan]","[nan, nan]","[3.2048, 3.2048]","[3.17284, 3.2327]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[2200.0, 2300.0]","[nan, nan]","[nan, nan]","[3.20245, 3.20245]","[3.17169, 3.22743]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[2300.0, 2400.0]","[nan, nan]","[nan, nan]","[3.19949, 3.19949]","[3.18256, 3.21143]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[2400.0, 2500.0]","[nan, nan]","[nan, nan]","[3.18819, 3.18819]","[3.18186, 3.21401]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[2500.0, 2600.0]","[nan, nan]","[nan, nan]","[3.1818, 3.18229]","[3.18075, 3.20786]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
