,"[1,1]","[2,2]","[3,3]","[4,4]","[5,5]","[6,6]","[7,7]","[8,8]","[9,9]","[10,10]","[11,11]","[12,12]"
"[400.0, 425.0]","[0, 6]","[0, 6]","[0, 6]","[0, 6]","[0, 6]","[0, 6]","[0, 6]","[0, 6]","[0, 6]","[0, 6]","[0, 6]","[0, 6]"
"[425.0, 450.0]","[3.32328, 3.32328]","[3.32303, 3.32303]","[3.32279, 3.32279]","[3.32255, 3.32255]","[3.32231, 3.32231]","[3.32207, 3.32207]","[3.32183, 3.32183]","[3.32159, 3.32159]","[3.32135, 3.32135]","[3.32111, 3.32111]","[3.32087, 3.32087]","[3.32063, 3.32063]"
"[450.0, 475.0]","[3.32067, 3.32067]","[3.31731, 3.32211]","[3.31396, 3.32356]","[3.3106, 3.325]","[3.30725, 3.32645]","[3.3039, 3.32789]","[3.30054, 3.32934]","[3.29719, 3.33078]","[3.29384, 3.33223]","[3.29048, 3.33368]","[3.28713, 3.33512]","[3.28378, 3.33657]"
"[475.0, 500.0]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[3.26739, 3.3492]"
"[500.0, 550.0]","[3.31831, 3.31831]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[550.0, 600.0]","[3.3117, 3.3117]","[3.30711, 3.31293]","[3.30252, 3.31416]","[3.29793, 3.3154]","[3.29335, 3.31663]","[3.28876, 3.31787]","[3.28417, 3.3191]","[3.27959, 3.32034]","[3.275, 3.32157]","[3.27041, 3.3228]","[3.26582, 3.32404]","[3.26124, 3.32527]"
"[600.0, 650.0]","[3.27916, 3.27916]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[650.0, 700.0]","[3.29771, 3.29771]","[3.2949, 3.29836]","[3.2921, 3.29901]","[3.2893, 3.29967]","[3.28649, 3.30032]","[3.28369, 3.30098]","[3.28089, 3.30163]","[3.27809, 3.30229]","[3.27528, 3.30294]","[3.27248, 3.30359]","[3.26968, 3.30425]","[3.26687, 3.3049]"
"[700.0, 750.0]","[3.2783, 3.2783]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[750.0, 800.0]","[3.27886, 3.27886]","[3.27681, 3.27947]","[3.27476, 3.28009]","[3.27271, 3.28071]","[3.27067, 3.28133]","[3.26862, 3.28195]","[3.26657, 3.28256]","[3.26453, 3.28318]","[3.26248, 3.2838]","[3.26043, 3.28442]","[3.25838, 3.28504]","[3.25634, 3.28565]"
"[800.0, 850.0]","[3.25866, 3.25866]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[850.0, 900.0]","[3.25126, 3.25126]","[3.24934, 3.25214]","[3.24742, 3.25303]","[3.2455, 3.25392]","[3.24358, 3.25481]","[3.24167, 3.2557]","[3.23975, 3.25659]","[3.23783, 3.25747]","[3.23591, 3.25836]","[3.234, 3.25925]","[3.23208, 3.26014]","[3.23016, 3.26103]"
"[900.0, 950.0]","[3.23144, 3.23144]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[950.0, 1000.0]","[3.23011, 3.23011]","[3.22748, 3.23062]","[3.22486, 3.23113]","[3.22224, 3.23165]","[3.21962, 3.23216]","[3.217, 3.23267]","[3.21438, 3.23319]","[3.21176, 3.2337]","[3.20913, 3.23421]","[3.20651, 3.23473]","[3.20389, 3.23524]","[3.20127, 3.23576]"
"[1000.0, 1050.0]","[3.21216, 3.21216]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1050.0, 1100.0]","[3.2064, 3.2064]","[3.2039, 3.20683]","[3.20141, 3.20727]","[3.19892, 3.20771]","[3.19642, 3.20815]","[3.19393, 3.20859]","[3.19144, 3.20902]","[3.18894, 3.20946]","[3.18645, 3.2099]","[3.18396, 3.21034]","[3.18146, 3.21078]","[3.17897, 3.21122]"
"[1100.0, 1150.0]","[3.19089, 3.19089]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1150.0, 1200.0]","[3.18594, 3.18594]","[3.18422, 3.18676]","[3.1825, 3.18758]","[3.18078, 3.1884]","[3.17906, 3.18922]","[3.17734, 3.19004]","[3.17562, 3.19086]","[3.1739, 3.19168]","[3.17218, 3.1925]","[3.17046, 3.19332]","[3.16874, 3.19414]","[3.16702, 3.19496]"
"[1200.0, 1250.0]","[3.17959, 3.17959]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1250.0, 1300.0]","[3.17856, 3.17856]","[3.1771, 3.17888]","[3.17564, 3.1792]","[3.17418, 3.17953]","[3.17272, 3.17985]","[3.17126, 3.18018]","[3.16981, 3.1805]","[3.16835, 3.18082]","[3.16689, 3.18115]","[3.16543, 3.18147]","[3.16397, 3.1818]","[3.16251, 3.18212]"
"[1300.0, 1350.0]","[3.17125, 3.17125]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1350.0, 1400.0]","[3.1728, 3.1728]","[3.1718, 3.17289]","[3.1708, 3.17298]","[3.1698, 3.17308]","[3.1688, 3.17317]","[3.16781, 3.17327]","[3.16681, 3.17336]","[3.16581, 3.17346]","[3.16481, 3.17355]","[3.16381, 3.17364]","[3.16282, 3.17374]","[3.16182, 3.17383]"
"[1400.0, 1450.0]","[3.16978, 3.16978]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1450.0, 1500.0]","[3.16877, 3.16877]","[3.16787, 3.16891]","[3.16698, 3.16906]","[3.16609, 3.1692]","[3.1652, 3.16935]","[3.1643, 3.16949]","[3.16341, 3.16964]","[3.16252, 3.16979]","[3.16163, 3.16993]","[3.16073, 3.17008]","[3.15984, 3.17022]","[3.15895, 3.17037]"
"[1500.0, 1550.0]","[3.16685, 3.16685]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1550.0, 1600.0]","[3.16642, 3.16642]","[3.16596, 3.16641]","[3.16551, 3.16641]","[3.16506, 3.16641]","[3.16461, 3.16641]","[3.16416, 3.16641]","[3.1637, 3.1664]","[3.16325, 3.1664]","[3.1628, 3.1664]","[3.16235, 3.1664]","[3.1619, 3.1664]","[3.16145, 3.16639]"
"[1600.0, 1650.0]","[3.1647, 3.1647]","[3.16457, 3.16457]","[3.16444, 3.16444]","[3.16431, 3.16431]","[3.16418, 3.16418]","[3.16405, 3.16405]","[3.16393, 3.16393]","[3.1638, 3.1638]","[3.16367, 3.16367]","[3.16354, 3.16354]","[3.16341, 3.16341]","[3.16329, 3.16329]"
"[1650.0, 1700.0]","[3.16501, 3.16501]","[3.1646, 3.16501]","[3.16419, 3.16501]","[3.16379, 3.16501]","[3.16338, 3.16501]","[3.16297, 3.16502]","[3.16257, 3.16502]","[3.16216, 3.16502]","[3.16176, 3.16502]","[3.16135, 3.16502]","[3.16094, 3.16503]","[3.16054, 3.16503]"
"[1700.0, 1750.0]","[3.16332, 3.16332]","[3.16316, 3.16329]","[3.163, 3.16326]","[3.16284, 3.16323]","[3.16269, 3.1632]","[3.16253, 3.16317]","[3.16237, 3.16314]","[3.16221, 3.16311]","[3.16206, 3.16308]","[3.1619, 3.16305]","[3.16174, 3.16302]","[3.16159, 3.163]"
"[1750.0, 1800.0]","[3.16518, 3.16518]","[3.16466, 3.16514]","[3.16414, 3.1651]","[3.16362, 3.16507]","[3.1631, 3.16503]","[3.16258, 3.165]","[3.16206, 3.16496]","[3.16154, 3.16493]","[3.16102, 3.16489]","[3.1605, 3.16486]","[3.15998, 3.16482]","[3.15946, 3.16479]"
"[1800.0, 1850.0]","[3.16059, 3.16059]","[3.16057, 3.16079]","[3.16055, 3.161]","[3.16053, 3.16121]","[3.16051, 3.16141]","[3.16049, 3.16162]","[3.16047, 3.16183]","[3.16045, 3.16203]","[3.16043, 3.16224]","[3.16041, 3.16245]","[3.16039, 3.16265]","[3.16037, 3.16286]"
"[1850.0, 1900.0]","[3.16572, 3.16572]","[3.16498, 3.16573]","[3.16425, 3.16574]","[3.16351, 3.16575]","[3.16278, 3.16576]","[3.16204, 3.16577]","[3.16131, 3.16578]","[3.16058, 3.16579]","[3.15984, 3.1658]","[3.15911, 3.16581]","[3.15837, 3.16582]","[3.15764, 3.16583]"
"[1900.0, 1950.0]","[3.16021, 3.16021]","[3.15982, 3.1607]","[3.15944, 3.1612]","[3.15906, 3.1617]","[3.15868, 3.16219]","[3.1583, 3.16269]","[3.15792, 3.16319]","[3.15753, 3.16369]","[3.15715, 3.16418]","[3.15677, 3.16468]","[3.15639, 3.16518]","[3.15601, 3.16567]"
"[1950.0, 2000.0]","[3.1608, 3.1608]","[3.16027, 3.16141]","[3.15975, 3.16202]","[3.15922, 3.16264]","[3.1587, 3.16325]","[3.15817, 3.16386]","[3.15765, 3.16448]","[3.15713, 3.16509]","[3.1566, 3.16571]","[3.15608, 3.16632]","[3.15555, 3.16693]","[3.15503, 3.16755]"
"[2000.0, 2100.0]","[3.15817, 3.16046]","[3.15788, 3.16097]","[3.15758, 3.16148]","[3.15729, 3.16199]","[3.15699, 3.1625]","[3.15669, 3.16302]","[3.1564, 3.16353]","[3.1561, 3.16404]","[3.15581, 3.16455]","[3.15551, 3.16507]","[3.15521, 3.16558]","[3.15492, 3.16609]"
"[2100.0, 2200.0]","[3.15496, 3.15989]","[3.15464, 3.16063]","[3.15432, 3.16138]","[3.154, 3.16212]","[3.15368, 3.16286]","[3.15337, 3.1636]","[3.15305, 3.16435]","[3.15273, 3.16509]","[3.15241, 3.16583]","[3.15209, 3.16657]","[3.15177, 3.16732]","[3.15145, 3.16806]"
"[2200.0, 2300.0]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[3.15545, 3.15954]"
