,"[1,1]","[2,2]","[3,3]","[4,4]","[5,5]","[6,6]","[7,7]","[8,8]","[9,9]","[10,10]","[11,11]","[12,12]"
"[1750.0, 1800.0]","[nan, nan]","[nan, nan]","[nan, nan]","[2.538, 2.91809]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1800.0, 1850.0]","[nan, nan]","[nan, nan]","[2.633, 2.633]","[2.674, 2.674]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1850.0, 1900.0]","[nan, nan]","[nan, nan]","[nan, nan]","[2.5102, 2.88483]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1900.0, 1950.0]","[nan, nan]","[nan, nan]","[2.63809, 2.63809]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[1950.0, 2000.0]","[nan, nan]","[nan, nan]","[nan, nan]","[2.4827, 2.86372]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[2000.0, 2100.0]","[nan, nan]","[nan, nan]","[2.6242, 2.6242]","[2.37519, 2.85458]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[2100.0, 2200.0]","[nan, nan]","[nan, nan]","[2.5842, 2.5842]","[2.25381, 2.84563]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[2200.0, 2300.0]","[nan, nan]","[nan, nan]","[2.5072, 2.5072]","[2.19354, 2.73079]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[2300.0, 2400.0]","[nan, nan]","[nan, nan]","[2.4264, 2.4264]","[2.23588, 2.53115]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[2400.0, 2500.0]","[nan, nan]","[nan, nan]","[2.2636, 2.2636]","[2.14137, 2.54768]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
"[2500.0, 2600.0]","[nan, nan]","[nan, nan]","[2.123, 2.17009]","[2.10266, 2.42812]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]","[nan, nan]"
